Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
[],['Minister ohne Portefeuille'],[],['Minister ohne Portefeuille'],['Minister ohne Portefeuille'],[],[],[],['Minister ohne Portefeuille'],[],[],['Minister ohne Portefeuille'],[],['Minister ohne Portefeuille'],[],[],['Minister ohne Portefeuille'],[],[],[],[],[],['Minister ohne Portefeuille'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"['Gemeindevertretung', 'Gemeindevertretung']",[],[],[],[],[],[],[],[],['Gemeindevertretung'],[],['Gemeindevertretung'],['Gemeindevertretung'],[],['Gemeindevertretung'],[],[],[],['Gemeindevertretung'],[],[],[],['Gemeindevertretung'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['Gemeindevorstand'],[],['Gemeindevorstand'],[],[],[],[],[],[],[],[],[],[],[],['Gemeindevorstand']
[],[],[],[],[],[],[],[],[],[],[],[],[],['Gemeindevorstand'],['Gemeindevorstand'],['Gemeindevorstand'],[],[],[],[],[],[],['Gemeindevorstand'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Gemeindevorstand']
[],[],[],['Mitglied der Gemeinderat'],[],[],[],['Mitglied der Gemeinderat'],[],[],[],['Mitglied der Gemeinderat'],[],['Mitglied der Gemeinderat'],[],[],[],['Mitglied der Gemeinderat'],[],[],[],[],['Mitglied der Gemeinderat'],[]
[],['Autonomie'],[],['Autonomie'],[],[],"['Autonomie', 'Autonomie']",[],[],[],['Autonomie'],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],['finanzielle Selbständigkeit'],['finanzielle Selbständigkeit'],[],[],[],[],[],[],[],[],[],[],[],[],[],['finanzielle Selbständigkeit']
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Geschäftsanteil'],['Geschäftsanteil'],['Geschäftsanteil'],['Geschäftsanteil'],[],['Geschäftsanteil'],[],[],[],[],[],['Geschäftsanteil'],['Kapitalanteil'],[],['Geschäftsanteil'],[],[],['Geschäftsanteil'],[],[],['Geschäftsanteil'],[]
[],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],[],[],['Bürgschaftsvertrag'],[],['Bürgschaftsvertrag'],[],[],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],[],['Bürgschaftsvertrag'],['Bürgschaftsvertrag'],[],[],['Bürgschaftsvertrag']
[],['Vorstand'],['Vorstandsmitglied'],['Vorstandsmitglied'],[],[],[],"['Mitglied der Vorstand', 'Vorstand']",[],[],[],[],['Vorstandsmitglied'],[],['Vorstandsmitglied'],[],['Vorstandsmitglied'],['Vorstandsmitglied'],[],[],['Vorstandsmitglied'],[],[],[]
['Vorstand'],[],"['Mitglied der Vorstand', 'Vorstand']",['Vorstand'],[],[],[],[],[],[],['Vorstand'],['Vorstand'],[],['Vorstandsmitglied'],['Vorstandsmitglied'],[],[],[],[],[],[],[],[],[]
"['Mitglied der Vorstand', 'Vorstand']",[],['Vorstandsmitglied'],['Vorstandsmitglied'],[],[],[],"['Mitglied der Vorstand', 'Vorstand']",[],[],[],"['Mitglied der Vorstand', 'Vorstand']","['Mitglied der Vorstand', 'Vorstand']",[],['Vorstandsmitglied'],['Vorstandsmitglied'],[],"['Mitglied der Vorstand', 'Vorstand']",[],[],"['Mitglied der Vorstand', 'Vorstand']",[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Mandat'],['Mandat'],[],['Mandat'],[],[],['Mandat'],['Mandat'],[],[],['Mandat'],['Mandat'],['Mandat'],['Mandat'],['Mandat'],['Mandat'],['Mandat'],['Mandat'],['Mandat'],[],[],[],['Mandat'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['selbst bewirtschaftend Kleinlandwirt'],[],['selbst bewirtschaftend Kleinlandwirt'],[],[],[],[],[],[],['selbst bewirtschaftend Kleinlandwirt'],['selbst bewirtschaftend Kleinlandwirt'],['selbst bewirtschaftend Kleinlandwirt'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],['Annahme an Kindes Statt'],[],[],[],['Annahme an Kindes Statt'],[],[],[],[],[],[],['Annahme an Kindes Statt'],['Annahme an Kindesstatt'],[],[],[],['Annahme an Kindes Statt'],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['Rechtsverordnung'],['Rechtsverordnung'],['Rechtsverordnung'],[],[],[],['Rechtsverordnung'],[],[],[],['Rechtsverordnung'],[],[],['Rechtsverordnung'],[],['Rechtsverordnung'],['Rechtsverordnung'],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Raiffeisenbank'],[],['Raiffeisenbank'],[],[],[],[],[],[],[],['Raiffeisenbank'],['Raiffeisenbank'],['Raiffeisenbank'],['Raiffeisenbank'],['Raiffeisenbank'],['Raiffeisenbank'],[],[],[],['Raiffeisenbank'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Allgemeines bürgerliches Gesetzbuch'],[],[],[],['Allgemeines bürgerliches Gesetzbuch'],[],[],[],['Allgemeines bürgerliches Gesetzbuch'],[],[],[],[],['Allgemeines bürgerliches Gesetzbuch'],['Allgemeines bürgerliches Gesetzbuch'],[],[],['Allgemeines bürgerliches Gesetzbuch'],[],[],[]
[],[],[],['Arbeitsentgelt'],['Arbeitsentgelt'],['Entgelt'],[],['Arbeitsentgelt'],[],[],[],['Arbeitsentgelt'],[],['Arbeitsentgelt'],['Arbeitsentgelt'],['Entgelt'],[],['Arbeitsentgelt'],[],[],['Arbeitsentgelt'],[],[],['Arbeitsentgelt']
[],[],[],['Arbeitsentgelt'],['Entgelt'],[],[],[],[],[],[],[],['Arbeitsentgelt'],[],['Entgelt'],[],['Entgelt'],['Arbeitsentgelt'],[],[],['Entgelt'],[],[],[]
[],[],[],[],[],['Meldebestätigung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Meldebestätigung'],[],[],[]
[],['Meldebestätigung'],[],['Meldebestätigung'],[],['Meldebestätigung'],[],[],[],[],[],[],[],[],[],[],['Meldebestätigung'],[],[],[],['Meldebestätigung'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['handwerklicher Betrieb'],[],[],['handwerklicher Betrieb'],[],[],[],[],[],[],['handwerklicher Betrieb'],['handwerklicher Betrieb'],[],['handwerklicher Betrieb'],[],[],['handwerklicher Betrieb'],[],[],[],['handwerklicher Betrieb'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['handwerklicher Betrieb']
,,,,,,,,,,,,,,,,,,,,,,,
['Unfallversicherung'],[],[],['Unfallversicherung'],[],['Unfallversicherung'],[],['Unfallversicherung'],[],['Unfallversicherung'],[],['Unfallversicherung'],[],['Unfallversicherung'],['Unfallversicherung'],[],[],['Unfallversicherung'],[],[],['Unfallversicherung'],[],[],['Unfallversicherung']
['Wohnsitz'],[],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],[],['Wohnsitz'],['Wohnsitz'],['Wohnsitz'],['Wohnsitz']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],[],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],[],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],[],['Rechtsnorm'],['Rechtsnorm'],[],['Rechtsnorm'],[],['Rechtsnorm']
['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],[],['Rechtsnorm'],['Rechtsnorm'],[],[],[],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],['Rechtsnorm'],[],[],['Rechtsnorm'],['Rechtsnorm'],[],[],[]
['Delikt'],['Delikt'],[],[],[],[],[],['Delikt'],[],[],[],['Delikt'],[],['Delikt'],['Delikt'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Legitimation durch nachfolgende Ehe'],[],['Legitimation durch nachfolgende Ehe'],[],['Legitimation durch nachfolgende Ehe'],[],[],['Legitimation durch nachfolgende Ehe'],[],[],"['Legitimation durch nachfolgende Ehe', 'Legitimation durch nachfolgende Ehe']",[],['Legitimation durch nachfolgende Ehe'],[],[],['Legitimation durch nachfolgende Ehe'],['Legitimation durch nachfolgende Ehe'],[],[],['Legitimation durch nachfolgende Ehe'],[],[],['Legitimation durch nachfolgende Ehe']
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],['Bundespolizei'],[],['Bundespolizei'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],['Volksschule'],[],[],[],[],['Volksschule'],[],[],['Volksschule'],[],[],[],[],[],[],[],['Volksschule'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],['Strafverteidiger'],[],[],[],[],[],[],[],[],[],[]
[],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],[],['Pflichtverteidiger'],[],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],[],['Pflichtverteidiger'],['Pflichtverteidiger'],['Pflichtverteidiger'],[],[],['Pflichtverteidiger'],[],[],['Pflichtverteidiger'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],['Privatbeteiligter'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['Exekution'],[],[],[],[],[],[],[],[],[],[],[],[],['Exekution'],['Exekution']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],[],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],[],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme'],['Festnahme']
['Nachlass'],[],['Nachlass'],['Nachlass'],[],[],[],[],[],[],[],[],['Nachlass'],['Nachlass'],['Nachlass'],['Nachlass'],['Nachlass'],['Nachlass'],[],[],[],[],[],[]
[],['Nachlass'],['Nachlass'],['Nachlass'],[],[],[],[],[],['Nachlass'],[],['Nachlass'],[],['Nachlass'],['Nachlass'],[],['Nachlass'],[],[],[],[],[],[],[]
[],[],[],['Noterbe'],['Noterbe'],[],[],['Noterbe'],[],[],[],['Noterbe'],[],['Noterbe'],[],[],['Noterbe'],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],[],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],[],[],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],[],['Berichtigung von Schreib- und Rechenfehlern'],[],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechnungsfehlern'],[],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechnungsfehlern'],['Berichtigung von Schreib- und Rechnungsfehlern'],['Berichtigung von Schreib- und Rechenfehlern'],['Berichtigung von Schreib- und Rechnungsfehlern']
,,,,,,,,,,,,,,,,,,,,,,,
[],['Personsdurchsuchung'],[],['Personsdurchsuchung'],[],[],[],['Personsdurchsuchung'],['Personsdurchsuchung'],[],[],[],[],[],['Personsdurchsuchung'],[],[],[],[],[],[],['Personsdurchsuchung'],[],[]
[],['Personsdurchsuchung'],['Personsdurchsuchung'],[],[],[],[],[],['Personsdurchsuchung'],[],[],[],[],[],[],[],[],[],[],[],[],['Personsdurchsuchung'],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],['Legat'],[],[],[],['Legat'],[],['Legat'],[],[],[],[],[],[],['Legat'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],['Fahrnis'],[],[],['beweglich Gut'],[],['Fahrnis'],['Fahrnis'],['Fahrnis'],['Fahrnis'],[],['bewegliches Gut'],[],[],[],['Fahrnis'],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Naturalfrüchte'],['Naturalfrüchte'],[],[],[],[],[],[],[],[],['Naturalfrüchte'],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Absonderung der Früchte'],['Absonderung der Früchte'],['Absonderung der Früchte'],['Absonderung der Früchte'],['Absonderung der Früchte'],[],[],['Absonderung der Früchte'],[],[],[],['Absonderung der Früchte'],['Absonderung der Früchte'],['Absonderung der Früchte'],[],[],[],[],['Absonderung der Früchte'],[],['Absonderung der Früchte'],['Absonderung der Früchte'],['Absonderung der Früchte']
['rechtlich Status'],['rechtlich Status'],[],[],[],[],[],[],[],[],[],[],[],[],['rechtlich Status'],['rechtlich Status'],[],[],[],[],[],[],[],[]
['rechtlich Status'],[],[],['rechtlich Status'],[],[],[],[],[],[],[],['rechtlich Status'],['rechtlich Status'],['rechtlich Status'],[],['rechtlich Status'],['rechtlich Status'],['rechtlich Status'],[],[],[],[],[],['rechtlich Status']
,,,,,,,,,,,,,,,,,,,,,,,
[],['Requisition'],['Requisition'],['Requisition'],['Requisition'],['Requisition'],[],[],['Requisition'],['Requisition'],[],[],[],['Requisition'],['Requisition'],[],['Requisition'],['Requisition'],[],['Requisition'],['Requisition'],['Requisition'],['Requisition'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Realservitut'],[],[],[],['Realservitut'],[],[],[],['Prädialservitut'],[],[],['Prädialservitut'],[],[],[],[],[],[],[],[],['Realservitut'],[],[]
[],['Prädialservitut'],[],[],[],[],[],[],[],['Prädialservitut'],[],[],[],[],['Prädialservitut'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],"['Baurecht', 'Baurecht']",[],[],['Baurecht'],['Baurecht'],[],"['Baurecht', 'Baurecht']","['Baurecht', 'Baurecht']",[],[],[],[],[],[],[],[],"['Baurecht', 'Baurecht']",[],"['Baurecht', 'Baurecht']",[],"['Baurecht', 'Baurecht']",[],[]
['Baurecht'],[],['Baurecht'],['Baurecht'],['Baurecht'],['Baurecht'],[],['Baurecht'],['Baurecht'],[],[],[],[],['Baurecht'],[],[],[],[],[],['Baurecht'],[],['Baurecht'],['Baurecht'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Neueinführung'],[],[],[],[],[],[],[],[],[]
[],[],['geboten Sorgfalt'],['geboten Sorgfalt'],[],[],[],[],[],['gebotene Sorgfalt'],[],[],[],[],[],[],['geboten Sorgfalt'],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['herrschende Liegenschaft'],['herrschend Liegenschaft'],[],[],[],[],[],[],['herrschend Grund'],[],[],['herrschend Grund'],[],[],[],[],[],[],[],[],[],[],[]
[],['belastet Grundstück'],[],[],[],[],[],['belastet Grundstück'],[],[],[],[],[],[],[],['belastet Grundstück'],[],[],[],[],['dienend Liegenschaft'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Wohnungseigentum'],[],['Wohnungseigentum'],['Wohnungseigentum'],[],[],[],[],['Wohnungseigentum'],[],[],['Wohnungseigentum'],['Wohnungseigentum'],['Wohnungseigentum'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Gewahrsame'],['Gewahrsame'],['Gewahrsame'],[],['Gewahrsame'],[],['Gewahrsame'],[],['Gewahrsame'],[],['Gewahrsame'],['Gewahrsame'],[],[],['Gewahrsame'],[],['Gewahrsame'],[],[],['Gewahrsame'],[],['Gewahrsame'],[]
[],['gutgläubig Besitz'],['gutgläubig Besitz'],[],['gutgläubig Besitz'],['gutgläubig Besitz'],[],['gutgläubig Besitz'],[],['redlicher Besitz'],['gutgläubig Besitz'],['gutgläubig Besitz'],['redlich Besitz'],[],['gutgläubig Besitz'],['gutgläubig Besitz'],['redlich Besitz'],['gutgläubig Besitz'],[],['gutgläubig Besitz'],['gutgläubig Besitz'],['gutgläubig Besitz'],['gutgläubig Besitz'],[]
[],[],[],[],[],['Besitzentziehungsklage'],[],[],[],['Besitzentziehungsklage'],[],[],['Besitzentziehungsklage'],[],[],[],[],[],[],[],[],['Besitzentziehungsklage'],[],[]
[],[],['Besitzstörungsklage'],[],['Besitzstörungsklage'],['Besitzstörungsklage'],[],[],[],[],[],[],['Besitzstörungsklage'],[],[],['Besitzstörungsklage'],[],['Besitzstörungsklage'],[],[],[],[],['Besitzstörungsklage'],[]
['Heiratsgut'],[],['Ausstattung'],['Heiratsgut'],['Heiratsgut'],['Heiratsgut'],[],[],['Heiratsgut'],['Ausstattung'],[],[],[],['Aussteuer'],['Aussteuer'],[],['Heiratsgut'],[],[],['Heiratsgut'],[],['Heiratsgut'],[],[]
[],['Gesamthandeigentum'],[],['Gesamthandeigentum'],[],['Gesamthandeigentum'],[],[],[],[],[],[],['Gesamthandeigentum'],['Gesamthandeigentum'],['Gesamthandeigentum'],['Gesamthandeigentum'],['Gesamthandeigentum'],[],[],[],['Gesamthandeigentum'],[],[],[]
['Familienbetrieb'],[],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],[],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],[],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],['Familienbetrieb'],[],['Familienbetrieb'],['Familienbetrieb'],[],['Familienbetrieb'],['Familienbetrieb']
[],[],[],[],[],['Unterhaltsanspruch'],[],['Unterhaltsanspruch'],[],['Unterhaltsanspruch'],[],['Unterhaltsanspruch'],['Unterhaltsanspruch'],[],[],['Unterhaltsanspruch'],[],['Unterhaltsanspruch'],[],[],[],[],['Unterhaltsanspruch'],['Unterhaltsanspruch']
[],[],[],[],[],[],[],['Unterhaltsanspruch'],[],[],[],['Unterhaltsanspruch'],[],[],[],['Unterhaltsanspruch'],[],['Unterhaltsanspruch'],[],[],[],[],['Unterhaltsanspruch'],[]
[],['Rechtsgestaltungsurteil'],['Rechtsgestaltungsurteil'],['Rechtsgestaltungsurteil'],[],[],[],[],['Rechtsgestaltungsurteil'],[],[],['Rechtsgestaltungsurteil'],[],[],['Rechtsgestaltungsurteil'],[],[],[],[],[],['Rechtsgestaltungsurteil'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Zahlung durch Dritte'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Freisprechung'],[],[],['Freisprechung'],[],[],[],[],['Freisprechung'],[],[],['Freisprechung'],[],['Freisprechung'],['Freisprechung'],[],['Freisprechung'],['Freisprechung'],[],['Freisprechung'],['Freisprechung'],[],[],['Freisprechung']
