Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Effektivität'],[],[],[],[],[],[],[],['Effektivität'],['Wirksamkeit'],[],['Effektivität'],['Effektivität'],[],[],[],[],['Effektivität'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
"['Wirtschaftlichkeit', 'Rechtswirksamkeit']",['Transparenz der Verwaltungstätigkeit'],[],[],[],['Transparenz der Verwaltungstätigkeit'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],[],[],[],[],['Wirtschaftlichkeit'],[],[],[],[],['Wirtschaftlichkeit'],[],[],[],[],[],['Transparenz der Verwaltungstätigkeit']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['Landesgesetz'],[],[],[],[],[],[],[],['Landesgesetz'],[],[],[],['Landesgesetz'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['Grundsatz der Öffentlichkeit'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['hierarchisch Rekurs'],[],[],['außerordentlich Rekurs an der Präsident der Republik'],[],[],[],['außerordentlich Rekurs an der Präsident der Republik'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],['Aufsichtsbeschwerde'],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Agrarwissenschaftler'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Agrarwissenschaftler'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"['Effizienz', 'Wirtschaftlichkeit']",['Wirtschaftlichkeit'],"['Effizienz', 'Wirtschaftlichkeit']",['Publizität'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],"['Wirtschaftlichkeit', 'Effizienz']",['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],"['Effizienz', 'Wirtschaftlichkeit']",['Wirtschaftlichkeit'],"['Effizienz', 'Wirtschaftlichkeit']",['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],"['Publizität', 'Wirtschaftlichkeit']",['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],"['Effizienz', 'Wirtschaftlichkeit']",['Wirtschaftlichkeit'],['Wirtschaftlichkeit'],['Wirtschaftlichkeit']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],[],['von Amts wegen eingeleitet Verfahren'],[],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren'],['von Amts wegen eingeleitet Verfahren']
[],[],[],[],[],[],[],[],[],[],[],['stillschweigende Abweisung'],[],[],[],[],[],[],[],[],['stillschweigende Abweisung'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Gemeindenvereinigung'],['Gemeindenvereinigung'],['Gemeindenvereinigung'],['Gemeindenvereinigung'],[],[],[],[],['Gemeindenvereinigung'],[],[],[],['Gemeindenvereinigung'],['Gemeindenvereinigung'],['Gemeindenvereinigung'],[],['Gemeindenvereinigung'],[],[],['Gemeindenvereinigung'],[],[],['Gemeindenvereinigung'],['Gemeindenvereinigung']
[],[],[],[],['Gemeindenverbund'],[],[],[],[],['Gemeindenverbund'],[],[],[],[],[],['Gemeindenverbund'],[],[],[],[],['Gemeindenverbund'],['Gemeindenverbund'],[],['Gemeindenzusammenschluss']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],['Großstadtrat'],['Großstadtrat'],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['vertikal gegliederte Bietergemeinschaft'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['Beglaubigung der Unterschrift'],[],['Beglaubigung der Unterschrift'],[],[],[],[],[],['Unterschriftsbeglaubigung'],[],['Beglaubigung der Unterschrift'],[],['Unterschriftsbeglaubigung'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['dringende Maßnahme'],[],['dringende Maßnahme'],['dringende Maßnahme'],[],[],[],[],[],[],[],['dringende Maßnahme'],[],['dringende Maßnahme'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Verwaltungsassistent'],['Verwaltungsassistent'],[],[],['Verwaltungsassistent'],['Verwaltungsassistent'],[],['Verwaltungssachbearbeiter'],['Verwaltungsassistent'],['Verwaltungsassistent'],['Verwaltungsassistent'],['Verwaltungssachbearbeiter'],['Verwaltungssachbearbeiter'],['Verwaltungsassistent'],['Verwaltungsassistent'],['Verwaltungsassistent'],[],['Verwaltungsassistent'],[],['Verwaltungsassistent'],['Verwaltungsassistent'],[],[],['Verwaltungssachbearbeiter']
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Ersatzerklärung der Notorietätsakt'],['Ersatzerklärung der Notorietätsakt'],['Ersatzerklärung der Notorietätsakt'],[],[],[],['Erklärung zu Ersatz ein beeidet Bezeugungsurkunde'],[],[],[],['Ersatzerklärung der Notorietätsakt'],[],[],[],[],[],[],['Ersatzerklärung der Notorietätsakt'],[],['Ersatzerklärung ein beeidet Bezeugungsurkunde'],['Ersatzerklärung der Notorietätsakt'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Erklärung zum Ersatz einer beeideten Bezeugungsurkunde'],[],[],[],[],[],[],[],[],[]
[],[],[],"['Revisionsbeklagter', 'Revisionsbeklagter']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['verwaltungsrechtliche Geldbuße'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['Erwerbsunfähigkeitsrente'],['Erwerbsunfähigkeitsrente'],[],['Zivilinvalidenrente'],[],[],[],[],[],[],[],['Zivilinvalidenrente'],[],['Zivilinvalidenrente'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],"['genehmigt Privatschule', 'genehmigt Privatschule']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort'],['Passwort']
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['rotes Kennzeichen'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Werbesachbearbeiter'],[],[],[],[],[],[],[],[],[],[],[],[],['Werbesachbearbeiter'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Übersetzer'],[],[],[],[],['Übersetzer']
[],[],[],['Bibliothekar'],[],[],[],[],[],[],[],['Bibliothekar'],[],['Bibliothekar'],[],['Bibliothekar'],[],['Bibliothekar'],[],[],['Bibliothekar'],[],[],[]
[],[],[],[],[],[],['Bibliothekar'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Bibliothekar']
[],[],[],[],[],[],[],[],[],['DV-Analytiker'],[],[],['DV-Analytiker'],[],['DV-Analytiker'],[],['DV-Analytiker'],[],[],[],[],[],[],[]
[],[],[],['DV-Operator'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['DV-Analytiker-Systembetreuer'],[],[],[]
[],['Statistikinspektor'],['Statistikinspektor'],[],[],[],[],['Statistikinspektor'],[],[],[],[],[],[],['Statistikinspektor'],['Statistikinspektor'],['Statistikinspektor'],['Statistikinspektor'],[],[],[],[],['Statistikinspektor'],[]
[],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",['Auszug aus der Sterberegister'],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",['Auszug aus der Sterberegister'],[],['Auszug aus der Sterberegister'],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus dem Heiratsregister', 'Auszug aus dem Sterberegister']",[],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']","['Auszug aus der Heiratsregister', 'Auszug aus der Sterberegister']",[]
[],"['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[],[],"['Auszug aus dem Geburtenregister', 'Auszug aus dem Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[],[],[],"['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[],"['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']","['Auszug aus der Geburtenregister', 'Auszug aus der Sterberegister']",[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Agentur für Einnahmen'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Verwaltungsarchiv'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Freiwillige Feuerwehr'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['gleichgestellt Schule'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Ersterzeuger'],['Ersterzeuger'],[],[],[],['Ersterzeuger'],[],['Ersterzeuger'],[],['Ersterzeuger'],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Erhaltung der Landschaft'],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['namentliche Aufnahme'],[],[],[],[],[],['namentliche Aufnahme'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['vereinigte Sektion in ihrer Beschlussfunktion'],[],[],['vereinigte Sektion in ihrer Beschlussfunktion'],[],[],['vereinigt Sektion in ihr beratend Funktion'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Knieschützer'],['Knieschützer'],['Gamasche'],['Knieschützer'],['Gamasche'],['Gamasche'],[],['Gamasche'],['Gamasche'],[],"['Gamasche', 'Gamasche']",[],['Gamasche'],['Gamasche'],['Knieschützer'],['Gamasche'],['Knieschützer'],['Gamasche'],[],['Gamasche'],[],['Gamasche'],['Gamasche'],['Knieschützer']
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
